stt,thoigian,giaphong,dientich,diachi
2357,03/2021,2500000,20,"599, Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
2351,03/2021,2100000,16,"Ngõ 151, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
2355,03/2021,2800000,20,"109, Đường Nguyễn Văn Trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội"
2352,02/2021,3800000,28,"71A/71, Đường Nguyễn Thị Định, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
2359,03/2021,1500000,16,"Đường Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội"
2361,03/2021,5000000,100,"67A, Đường Hai Bà Trưng, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội"
2362,03/2021,3700000,25,"2D4, Bạch Thái Bưởi, Phường Phúc La, Quận Hà Đông, Hà Nội"
2360,03/2021,2300000,18,"Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
2367,03/2021,3000000,30,"62, Tầng 2, số 62, ngõ 381, phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Thành Phố Hà Nội, Việt Nam, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội"
2365,03/2021,2500000,20,"9, Đường Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
2366,03/2021,4500000,45,"15/22/58, Đường Kim Quan, Phường Việt Hưng, Quận Long Biên, Hà Nội"
2368,03/2021,4300000,30,"Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
2363,03/2021,3500000,25,"83, Đường Yên Lãng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội"
2364,03/2021,1200000,15,"A34TT11, Khu đô thị Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội"
2369,03/2021,3000000,25,"Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội"
2371,03/2021,4000000,25,"586, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
2377,03/2021,2000000,30,"Đường Kim Mã Thượng, Phường Liễu Giai, Quận Ba Đình, Hà Nội"
2378,03/2021,2000000,14,"186 nguyễn đình hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"
2376,03/2021,4000000,35,"277 ngõ 275, Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"
2373,03/2021,5000000,41,"Nguyễn Chính, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội"
2379,03/2021,3400000,30,"14, Đường Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
2374,03/2021,3200000,22,"Tân Triều, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"
2375,03/2021,4500000,40,"15A, Ngõ 61đường Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội"
2372,03/2021,3900000,30,"236, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
2370,03/2021,3300000,17,"173, Đường Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội"
2380,02/2021,1600000,18,"Ngõ 47 đường bưởi sn 120a/22 1, đường bưởi, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
2386,02/2021,1400000,15,"Ngõ 11 cầu vượt mai dịch SN 16, Đường Cầu vượt Mai Dịch||798, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
2382,02/2021,1800000,18,"96, Ngõ 2, Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"
2385,02/2021,1400000,15,"Tôi có P ngõ 27a/100 Bạch mai, Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội"
2383,02/2021,1500000,15,"Yên Hoà, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
2384,02/2021,1600000,15,"Đường Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
2388,02/2021,1600000,22,"219., Đường Phú Viên, Phường Bồ Đề, Quận Long Biên, Hà Nội"
2389,02/2021,1800000,15,"Đường Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội"
2381,02/2021,2500000,25,"71, Đường Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
2387,02/2021,1760000,532,"Đường Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội"
2397,02/2021,2900000,27,"Số 4, Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
2394,02/2021,1500000,20,"22, Đường Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
2393,02/2021,1400000,530,"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"
2399,02/2021,2000000,18,"ngõ 194/26, Đường Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội"
2395,02/2021,3500000,30,"Trần Vỹ, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
2396,02/2021,2200000,32,"25 ngõ 342, Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội"
2391,02/2021,1510000,530,"Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
2390,02/2021,1310000,13,"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
2398,02/2021,1800000,16,"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
2392,02/2021,1200000,18,"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội"
2402,03/2020,1390000,40,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
2407,03/2021,2000000,18,"Đường Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội"
2400,03/2021,3700000,30,"106 Ngõ 72/2, Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
2401,03/2021,1500000,110,"Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"
2403,03/2021,3600000,30,"56, Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
2406,03/2021,2000000,18,"Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội"
2409,03/2021,3000000,35,"mặt đường giải phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội"
2408,03/2021,2200000,30,"Đường Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội"
2404,01/2021,1000000,30,"số 103 ngõ 101, Đường Đại La, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội"
2405,03/2021,2000000,18,"Đường Lương Định Của, Phường Phương Liên, Quận Đống Đa, Hà Nội"
2415,03/2021,3000000,30,"đối diện số 1253 giải phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội"
2416,03/2021,3000000,28,"Đường Ngọc Khánh, Phường Giảng Võ, Quận Ba Đình, Hà Nội"
2414,03/2021,2000000,40,"Đường Lê Trọng Tấn, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội"
2417,03/2021,2700000,20,"Đường Bạch Thái Bưởi, Phường Phúc La, Quận Hà Đông, Hà Nội"
2412,03/2021,5000000,35,"Đường Tô Hiệu, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội"
2418,03/2021,3300000,33,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
2413,03/2021,1250000,15,"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
2419,03/2021,1500000,24,"33A ngõ 48, Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
2410,03/2021,2200000,18,"Đường Khâm Thiên, Phường Thổ Quan, Quận Đống Đa, Hà Nội"
2411,03/2021,2500000,35,"tập thể xăng dầu dốc thọ lão, Dốc Thọ Lão, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội"
2426,03/2020,1390000,40,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
2422,03/2021,1300000,15,"số nhà 7 ngõ 389, Đường Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
2424,03/2021,1000000,10,"38/3 ngõ 198, Lê Trọng Tấn, Phường Định Công, Quận Hoàng Mai, Hà Nội"
2427,03/2021,3400000,30,"14, Đường Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
2421,03/2021,2000000,16.18,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
2423,03/2021,1400000,16,"59/73, Đường Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
2429,03/2021,2000000,30,"Đường Kim Mã Thượng, Phường Liễu Giai, Quận Ba Đình, Hà Nội"
2428,03/2021,4000000,35,"277 ngõ 275, Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"
2420,03/2021,1500000,25,"số 10 tổ 4, Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội"
2425,12/2020,4700000,35,"Đường La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
2439,03/2021,3300000,30,"số 57 ngách 54 ngõ 43 Cổ Nhuế, Đường Cổ Nhuế, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"
2432,03/2021,3500000,30,"Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
2434,03/2021,1800000,20,"Ngõ 254/78E, Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội"
2431,03/2021,3500000,25,"Ngõ 36, Đường Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội"
2435,03/2021,2200000,18,"119, Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"
2433,03/2021,1800000,20,"42D/2 ngõ 272, Đường Nguyễn Trãi, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
2437,03/2021,2000000,18,"41/15D ngõ 68, Đường Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội"
2430,03/2021,1800000,16,"ngõ 103 cổ nhuế, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"
2436,03/2021,1400000,16,"114, Đường Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội"
2438,03/2021,1300000,15,"22/145, Đường Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
2442,03/2021,3000000,25,"Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
2440,03/2021,1700000,17,"Ngõ 41a/100 phương mai SN 121a, Đường Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội"
2445,03/2021,2000000,16,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
2446,03/2021,2000000,30,"ngõ 252, Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội"
2449,03/2021,3000000,35,"Đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội"
2443,03/2021,2300000,18,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội"
2447,03/2021,3300000,30,"38, Đường Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
2444,03/2021,2200000,25,"Đường Ngọc Trục, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội"
2441,03/2021,2100000,25,"41/32/84, Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
2448,03/2021,1800000,15,"Đường Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
2454,01/2021,1000000,30,"số 103 ngõ 101, Đường Đại La, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội"
2451,03/2021,2100000,16,"Ngõ 151, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
2453,03/2021,2600000,15,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội"
2459,03/2021,1600000,18,"Ngõ 250/32D, Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
2450,03/2021,3600000,30,"56, Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
2452,03/2021,1500000,110,"Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"
2456,03/2021,1500000,20,"49, Đường Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội"
2457,03/2021,1000000,10,"số 26 Ngách 151/77 Ngõ 190, Đường Hoàng Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội"
2455,03/2021,1300000,20,"Số 8 ngõ 110, Đường Nguyễn Chính, Phường Tân Mai, Quận Hoàng Mai, Hà Nội"
2458,03/2021,2000000,30,"195 kim mã, 195 kim mã, Phường Kim Mã, Quận Ba Đình, Hà Nội"
2460,03/2021,1800000,15,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
2466,03/2021,2500000,25,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
2464,03/2021,3000000,60,"No24 LK06 Sau Pao Quán, NGÃ 5 HÀ TRÌ, Phường Hà Cầu, Quận Hà Đông, Hà Nội"
2461,03/2021,3700000,28,"Đường Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội"
2468,03/2021,2200000,30,"10A ngõ 68/79/31, Nguyễn Văn Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội"
2467,03/2021,1800000,30,"Số 2 Tổ 20 Ngách 169/14, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
2469,03/2021,1800000,15,"Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
2463,03/2021,4099999,40,"122-124, Ngõ Trại Cá, Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội"
2465,03/2021,1400000,14,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
2462,03/2021,3000000,30,"23, 23 ĐỖ QUANG, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
2476,03/2021,2200000,16,"Đường Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
2472,03/2021,1300000,12,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
2477,03/2021,2600000,15,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội"
2475,02/2021,3800000,28,"71A/71, Đường Nguyễn Thị Định, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
2478,03/2021,4500000,30,"20 ngõ 196, Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
2479,03/2021,2000000,14,"186 nguyễn đình hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"
2470,03/2021,1500000,15,"Đường Lê Quang Đạo, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội"
2471,03/2021,2500000,18,"Đường Dương Khuê, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
2473,03/2021,2500000,33,"26LK9, Khu đô thị Xa La, Phường Phú La, Quận Hà Đông, Hà Nội"
2474,03/2021,2500000,26,"12LK3, Đường Xa La, Phường Phú La, Quận Hà Đông, Hà Nội"
2484,02/2021,4000000,25,"a5, Đường Thọ Tháp, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
2485,02/2021,2400000,32,"11, Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội"
2480,02/2021,3300000,25,"Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội"
2483,02/2021,1500000,15,"Đường Tây Sơn, Phường Thịnh Quang, Quận Đống Đa, Hà Nội"
2488,02/2021,2800000,56,"thái hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội"
2482,02/2021,1500000,20,"Đường Đê La Thành, Phường Giảng Võ, Quận Ba Đình, Hà Nội"
2489,02/2021,1900000,15,"420, Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội"
2481,02/2021,2500000,20,"Đường Thái Thịnh 1, Phường Thịnh Quang, Quận Đống Đa, Hà Nội"
2487,02/2021,2200000,22,"30, Đường Phạm Văn Đồng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
2486,02/2021,1600000,55,"5, 63 xuân thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
2498,02/2021,1700000,15,"Đường Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
2495,02/2021,1800000,18,"34D ngõ 488, Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"
2497,02/2021,1300000,13,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
2496,02/2021,2600000,25,"số 7 ngõ 123 Xuân Phương, Đường Phương Canh, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội"
2490,02/2021,2700000,20,"18D ngõ 1194, Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
2493,02/2021,1700000,526,"Đường Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội"
2499,02/2021,3000000,22,"Số 8 ngõ 268, Đường Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội"
2492,02/2021,2300000,18,"số nhà 47, ngách 402/42 đường mỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
2491,02/2021,2300000,14,"38, Đường Hoa Bằng, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
2494,02/2021,1300000,13,"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
2501,03/2021,5000000,35,"số nhà 12, ngõ 89, Đường Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
2500,03/2020,1390000,40,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
2503,03/2021,4500000,40,"15A, Ngõ 61đường Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội"
2502,03/2021,2100000,16,"Ngõ 151, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
2504,03/2021,3700000,30,"106 Ngõ 72/2, Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
2505,02/2021,2500000,18,"27c ngách 63 ngõ 69 đại từ, Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội"
2508,02/2021,2800000,26,"Đường Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
2507,02/2021,3900000,27,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội"
2506,02/2021,3500000,35,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
2509,02/2021,1000000,15,"Đường Đức Thắng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội"
2513,02/2021,1510000,256,"Đường Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
2512,02/2021,2000000,526,"Đường Trung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
2516,02/2021,1700000,15,"Đường Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"
2519,02/2021,1800000,20,"Đường Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"
2510,02/2021,2200000,24,"số 18 ngách 227/30, Ngõ 227 Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội"
2511,02/2021,2200000,38,"số 5 ngách 48 ngõ 49, Đường Thúy Lĩnh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội"
2515,02/2021,2800000,18,"5, Xã Đàn 2, Phường Nam Đồng, Quận Đống Đa, Hà Nội"
2514,02/2021,2600000,18,"số 69a ngõ 58, Đường Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội"
2518,02/2021,2200000,15,"129 Ngõ 1/62/23, Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
2517,02/2021,1600000,15,"Đường Cốm Vòng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
2520,02/2021,1300000,140,"27, Đường Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội"
2525,03/2021,4500000,40,"15A, Ngõ 61đường Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội"
2526,03/2021,1500000,110,"Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"
2528,12/2020,4700000,35,"Đường La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
2521,02/2021,1300000,17,"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
2527,03/2021,2000000,14,"186 nguyễn đình hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"
2524,02/2021,2500000,25,"số nhà 10A ngõ 994, Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
2529,03/2021,2200000,16,"Đường Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
2522,02/2021,2900000,24,"58, Đường Hoàng Hoa Thám, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội"
2535,02/2021,3800000,19,"Đường Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
2531,02/2021,3200000,38,"Đồng me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
2537,02/2021,2600000,18,"Gần Bala, Đường 36, Phường Phú Lãm, Quận Hà Đông, Hà Nội"
2532,02/2021,1800000,30,"23, ngõ 532/23, Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội"
2530,02/2021,3500000,40,"Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội"
2534,02/2021,2700000,20,"42, Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội"
2533,02/2021,3200000,35,"Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
2539,02/2021,2000000,20,"25D ngõ 155, Đường Trường Chinh, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
2538,02/2021,2000000,18,"75D ngõ 103, Đường Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội"
