stt,thoigian,giaphong,dientich,vido,kinhdo,loai,drmd,kcdc,loaiwc,tiennghi,thuantien,giuongtu,banghe,nonglanh,dieuhoa,tulanh,maygiat,tivi,bep,gacxep,thangmay,bancong,chodexe,diachi,chitiet
2843,06/2016,1700000,12.0,21.028328,105.808591,Nhatang,3.94,103.03,Khepkin,2,5,1,1,1,0,0,0,0,0,0,0,1,1,"Số 2 Ngách 25 ngõ 629 phố Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội","01668101942-  3  nhà 2 ngách 629/25 kim mã. giá 1tr7//tháng trở xuống.link xem nhà copy đoạn trong ngoặc (www.youtube.com/watch?v=ax-almdqenq&feature=youtu.be)a - giá :-  trước (khoảng 10m2 và có ban công 2m2): 5tr1/3tháng;-  sau (khoảng 11m2 có cửa sổ thoáng): 4tr8/3 tháng;- thuê cả sàn tầng 4 (2  và wc giữa, đường điện riêng): 3tr2/tháng.lưu ý: giá thuê áp dụng cho 1 người/. nếu có người thứ 2 thì công thêm 200k/tháng. (max 2 người/).b - chi tiết thiết kế:-  mỗi tầng: 33m2. tầng 1 để xe máy (01 xe/).- từ tầng 2 đến 4 có 2  và chung wc ở giữa.-  trước khoảng 12m2 (tính cả ban công);  sau: cũng tầm 10-11m2 (không có ban công mà có cửa sổ thoáng sang khu đất trống của nhà tôi ở sát bên.- tầng 5 có khu nấu, giặt, phơi (và có 1  sau làm khu thờ).- mỗi  có công tơ riêng, và tầng 4 trở lên có đường điện riêng.c _ tiện ích chủ động cho người thuê- nhà khu kim mã aia (thủ lệ), đầu ngõ nên đi lại dễ, tiện. nhiều cửa hàng tạm hóa, chợ tạm buổi sáng gần khu nhà;- được nấu cơm trong , hoặc có thể lên tầng 5 nấu và giặt giũ;- tiền điện nước thu theo công tơ, giá 3000đ/số điện. nước khoảng 20k - 30k/người/tháng.- phương tiện: mỗi  tố đa 1 xe máy để trong nhà (nếu có xe thứ 2 thì gửi qua đêm ở bãi xe khu dân cư (cách nhà 100m).- có nóng lạnh. nhà có lắp wifi (share tiền).- chìa khóa riêng nên: người thuê chủ động ra vào.- một số  có sẵn bàn học, tủ áo gỗ, giường.d - yêu cầu của chủ nhà đối với người thuê:- kỳ thu tiền thuê nhà 2 tháng/lần (đặt cọc tiền 1 tháng nhằm đảm bảo việc tuân thủ hợp đồng về thời gian và tiến độ đóng tiền các tháng tiếp theo).- không tụ tập bạn bè gây ảnh hưởng tới các  khác và ảnh hưởng đến an ninh của nhà).- liên hệ chính chủ:e - liên hệ chính chủ:- để tránh mất thời gian mời đọc kỹ thông tin trên.- vui lòng không nhắn tin. ai có nhu cầu thuê gọi số tú anh: 0166 8101942 (hoặc o9o487891o). - địa chỉ liên hệ: nhà số 2, ngõ 629 ngách 25 phố kim mã, phường ngọc khánh, quận ba đình, hà nội."
875,05/2020,3500000,30.0,21.032068,105.82077,Nhatang,5.18,69.12,Khepkin,6,3,1,0,1,1,1,1,0,0,0,0,0,1,"Phố Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội"," tại kim mã, ba đình-  sử dụng: 30m2 điều hoà, nóng lạnh, máy giặt, tủ lạnh, giường tủ, nhà vs mới sạch sẽ.- ko chung chủ, giờ giấc thoải máikhu dân cư cực kỳ yên tĩnh- nấu ăn để xe tầng 1điện giá dân- giá 3tr5/thángđịa chỉ: trong ngõ 294 kim mãlh chính chủ:-  như ảnh"
748,05/2020,4000000,40.0,21.0310452,105.81984,Nhatang,2.5,130.87,Khepkin,6,6,1,0,0,0,0,0,0,1,0,0,1,0,"455 Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","+ : tầng 4, khu tập thể quân đội, ngõ 455 phố kim mã, q. ba đình, hà nội. nhà gần khách sạn deawoo, vincom liễu giai, hồ ngọc khánh, rất thuận tiện cho việc đi lại và vui chơi. xung quanh tòa nhà có rất nhiều quán ăn, quán cafe, và nhiều tiện ích khác nữa.+  40m2, bao gồm: 1  khách, 1  ngủ, 1 bếp, 1 nhà wc và có ban công rộng để phơi đồ.+ tiện ích:- nhà gần ngay mặt đường kim mã, rất thuận tiện cho việc đi lại.- an ninh tuyệt đối an toàn.- giờ giấc đi lại tự do thoải mái- điện nước trả theo giá của nhà nước+ giá : 4tr/tháng"
2871,07/2016,3500000,40.0,21.032912,105.827527,Nhatang,3.34,69.35,Khepkin,4,3,0,0,0,0,0,0,0,0,0,0,0,0,"Số 11 Ngách 68 Ngõ 82 Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội"," tầng 1 khép kín.dt 40m2, riêng biệt, thoáng mát, an ninh tốt, gần trường học các cấp, bệnh viện, giao thông đi lại thuận tiện."
184,12/2020,3200000,30.0,21.040384,105.7643307,Ccmn,11.05,9.47,Khepkin,8,8,1,1,1,1,0,1,0,1,0,0,0,1,"177 Đường Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội"," Ccmn mới 100% ở 177 cầu diễnnội thất :+  30m2+  khép kín+ giường, tủ, nóng lạnh, điều hòa, bàn ăn uống, cửa sổ, rèm cửa to thoáng, quạt trần, máy giặt chung, cửa vân tay+ bếp và tủ bếp tách biệt với + để xe free tầng 1giá : 3tr2 - 3tr5"
181,12/2020,3000000,30.0,21.050876,105.7383463,Nhatang,11.05,5.47,Khepkin,8,7,1,1,1,1,0,1,0,1,0,0,0,1,"Đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội","  khép kín, chính chủ, cầu diễn, từ liêm, giá 3 triệu 30m2.- : gần chợ, atm, cây xăng,nhà thuốc,đh công nghiệp(500m),đh thương mại(1,7km),sân khấu điện ảnh(1,7km),đh ngoại ngữ(2,5km),đh fpt poly technic (2km),cao đẳng công nghiệp in( 200m).-nhà mới xây còn nguyên mùi sơn,  30m2- khép kín , không chung chủ.-nội thất full đồ, chỉ việc dọn vào ở,gồm : giường, tủ, nóng lạnh,điều hòa, bàn ăn uống, máy giặt chung.-giờ giấc thoải mái, có cửa vân tay an ninh đảm bảo.-có sẵn khu bếp riêng tách biệt với  ngủ.-có sẵn internet cáp quang wifi tốc độ cao .-chỗ để xe miễn phí ngay tầng 1.-giặt miễn phí có sẵn máy giặt chung.ngay trong hôm nay a/c đến thuê sớm sẽ được lựa chọn ở tầng như ý.giá  ưu đãi mùa dịch : 3tr2- 3tr5.liên hệ chủ nhà: 097 448 0094."
3256,08/2019,1200000,18.0,21.044099,105.766261,Nhacap,4.2,80.28,Khepkin,1,3,1,0,0,0,0,0,0,1,0,0,0,0,"đường k3 cầu diễn, Từ Liêm"," khép kín.đường k3 cầu diễn.dt 18m2.  đẹp.giá 1tr/thán gmát cao ráo sạch sẽ, có bếp, wc riêng-  ở tách bạch riêng với bếp và toilet bằng cửa gỗ, riêng."
1721,09/2018,500000,15.0,21.044986,105.760785,Nhacap,3.7,301.04,KKK,1,5,0,0,0,0,0,0,0,0,0,0,0,0,"Đường Cầu Diễn, Huyện Từ Liêm, Hà Nội",vì không có nhu cầu ở  cho các bạn nữ sv năm thứ 1 thuê lại  gần trường đh tài nguyên môi trường . 15 m2. giá 500 nghìn 0988521896
2925,05/2016,3000000,40.0,21.039433,105.764013,Nhacap,2.45,50.28,Khepkin,2,6,0,0,0,0,0,0,0,1,1,0,0,0,NhacapNgõ 177 đường Cầu Diễn," nhà cấp 4 tại kiều mai, bắc từ liêm, hà nội, dt 40m2, nhà có 2 ,  trong có gác xép, khu bếp, vệ sinh khép kín,  lâu dài giá 2,5 triệu đồng/ tháng, điện nước theo giá nn, chủ nhà 01658913519"
3545,08/2019,1100000,12.0,21.046967,105.749566,Nhacap,3.57,60.94,KKK,1,7,1,0,0,0,0,0,0,1,0,0,0,1,"SN 11 ngõ 64 đường Cầu Diễn, phường Phúc Diễn, quận Bắc Từ Liêm","  không khép kín sạch sẽ, gió cực mát, an ninh tốt, có bếp nấu ăn riêng,  đẹp, sàn lát gạch hoa, có giường, có chỗ để xe, phơi đồ.- gần bến xe bus 20, 29, 32, 57.- gần chợ- gần uỷ ban phường phúc diễn- gần hầm đi bộ: 12m2 (không khép kín)giá thuê: 600k/tháng (không khép kín)điện: 4000/số , nước: 70000/người.địa chỉ: sn 11 ngõ 64 đường cầu diễn – phúc diễn - bắc từ liêm – hà nộisơ đồ đường đi: đi qua cầu diễn, qua đường tàu, đi tiếp qua trường cao đẳng in, qua 1 bến xe bus đi tiếp thấy hầm đi bộ (ngõ 64 ngay cạnh hầm đi bộ), vào ngõ tìm số nhà 11liên hệ: chị thủy 0168.654.2006 - 0168.999.2002"
1158,12/2019,5000000,50.0,21.037958139,105.7773351,Nhatang,2.3,101.35,Khepkin,4,6,0,0,1,1,0,0,0,0,0,0,0,0,"2 Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"," tầng 4,5,6 số 2 ngách 35 ngõ 66 hồ tùng mậu mai dịch, cầu giấy-  tầng 4,5,6 trong nhà 6 tầng.-  50m2, thiết kế để thông sàn.- riêng biệt, không chung chủ.- điện nước giá dân. có điều hòa, nước nóng lạnh- thời gian thuê lâu dài.- giá thuê: tầng 4,5 : 6tr/tháng tâng 6: 5.5tr (cọc 1 tháng) thanh toán trước 3 tháng giảm ngay 1.5tr- liên hệ: 0915 022 939 / 083 2010 468"
1891,02/2018,2300000,20.0,21.038454,105.777448,Nhatang,3.4,168.74,Khepkin,4,6,1,0,1,1,0,1,0,0,0,0,0,1,"số 47a ngõ 66 Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","nhà ở địa chỉ số 47a ngõ 66 hồ tùng mậu. ngõ thông sang 105 doãn kế thiệnnhà còn 2  rộng cụ thể như sau:1  rộng 20m2 2  vs chung ở giữa, có nóng lạnh, máy giặt, điều hòa ra tết sẽ lắp: giá 2tr31  rộng 25m2 2  vs khép kín, có nóng lạnh, máy giặt, điều hòa: giá 3trmô tả thêm:- nhà mặt ngõ kinh doanh có chỗ để xe rộng rãi, có camera hoạt động 24/24 an ninh cực đảm bảo hoàn toàn free, gần chợ, các trường đh thương mại, đh ngoại ngữ, đh sư phạm, đh báo chí, cđ du lịch, đh sân khấu và điện ảnh… rất gần bến xe bus thuận tiện cho việc đi lại….- nhà vệ sinh khép kín bên trong , rộng rãi, lịch sự, vòi hoa sen, nóng lạnh, bệt,xịt … đầy đủ-  nào cũng có cửa sổ thoáng , nóng lạnh,giường, …- 2 máy giặt ở tầng 2 và 3 miễn phí cả nhà dùng chung, dây phơi quần áo thoáng ở tầng 3, 4- internet cáp quang băng thông lớn 60mb +- điện 4k/ số. nước 80k/người-  ở nhiều người thoải mái.- tháng có người qua dọn vệ sinh chung cả nhà thường xuyên-giờ giấc đi lại thoải mái, tiếp bạn bè vô tư miễn là lịch sự và không làm ảnh hưởng đến người khác và hàng xóm xung quanh.- yêu cầu là ngăn nắp, sạch sẽ, không làm hư hại  và các vật dụng trong nhà. ngoài ra không thu thêm tiền gì.- có thể đến ở luônhợp đồng lâu dài không tăng giá, chu kỳ đóng tiền nhà 1 tháng 1 lần, đặt cọc 1 tháng tiền nhà .liên hệ: 0973 612 652"
1934,03/2018,2500000,35.0,21.041656,105.764268,Nhatang,2.81,79.35,KKK,2,4,0,0,0,0,0,0,0,1,0,0,0,1,"25 ngõ 342 Đường Hồ Tùng Mậu, Phường Phú Diễn, Huyện Từ Liêm, Hà Nội","-   khép kín ở tầng 1, mát cao ráo sạch sẽ, có bếp, wc riêng-  ở tách bạch riêng với bếp và toilet bằng cửa gỗ, riêng  ở rộng trên 20 m2, cửa đi 1,2m, 2 cửa sổ gỗ.- có chỗ phơi quần áo riêng,- có chỗ để xe máy rộng, có mái che.- giờ giấc tự do, ở riêng chủ, có camera lắp cổng.- wifi 70k/ tháng, wifi 3 râu ngay trước cửa .- giá  2,5 triệu đồng/thángđịa chỉ: số 25, ngõ 342 hồ tùng mậu, bắc từ liêm, hà nội. đtlh 0989996984"
1799,06/2018,3000000,30.0,21.035657,105.777439,Nhatang,3.05,88.5,KKK,5,6,1,0,1,1,0,0,0,1,0,1,0,1,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","địa chỉ:1⃣. số 22, ngõ 39 hồ tùng mậu2⃣. số 9a, ngõ 75 hồ tùng mậu  khép kín, cửa sổ thoáng, có nóng lạnh, giường, tủ, điều hòa, kệ bếp, chậu rửa tiện lợi. có căn 1 ngủ, 1 khách.------------------+ oto đỗ cửa.+ bảo vệ trực 24/24, giờ giấc thoải mái.+ vệ sinh hàng ngày. thang máy cao cấp.+ internet cáp quang.+ tầng 1 để xe rộng.+ gần: bx mỹ đình, đh thương mại, đh quốc gia…------------------ : 25 - 30 m2… giá từ: 3.0 tr/tháng.lh chính chủ: a. hiến - 0979 920 129"
1489,02/2019,2500000,20.0,21.03609,105.776828,Nhatang,2.52,60.85,KKK,2,6,0,0,0,0,0,0,0,0,0,0,0,0,"Số 16 ngách 39/7 ngõ 39 Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","bố mẹ mình hiện có căn nhà  5 tầng gồm 8  ngủ. xây để ở nhưng hiện tại bố mẹ mình chưa có nhu cầu nên . gần đại học thương mại... đh quốc gia, đh sư phạm,... gần bệnh viện..., ưu tiên cho hộ gia đình thuê... các bạn nữ.. mỗi  đều có công trình phụ khép kín... nhà mới xây nên rất sạch sẽ... to 2600k/ nhỏ 2200k/các bạn trực tiếp đến xem sđt liên hệ 0944386818 - 0922058054 (không qua trung gian)"
2077,11/2017,1700000,14.0,21.041371,105.764143,Nhatang,2.2,38.12,Khepkin,3,7,1,1,1,1,0,0,0,0,0,0,1,1,"Ngõ 342 Đường Hồ Tùng Mậu, Phường Phú Diễn, Huyện Từ Liêm, Hà Nội","+  vệ sinh khép kín sạch sẽ, 2  chung 1 nhà vệ sinh. đã lắp sẵn nóng lạnh.+ có chỗ nấu ăn, chỗ phơi đồ và chỗ để xe- số người tối đa : 02 người ( ưu tiên người đi làm và ở 1 )- khu vực đông dân. an ninh trật tự.- giao thông đi lại thuận tiện, cách chợ 10m- nhà gần siêu thị media mart , siêu thị thành đô, gần nhiều trường đh như: đh thương mại , cđ múa việt nam , đh sân khấu điện ảnh hn, ...- gần nhà có chợ dân sinh thuận tiện trong sinh hoạt hàng ngày"
2077,11/2017,1300000,14.0,21.042163, 105.764070,Nhacap,2.2,108.12,Khepkin,3,7,0,0,0,0,0,0,0,0,0,0,0,1,"322 Đường Hồ Tùng Mậu, Phường Phú Diễn, Huyện Từ Liêm, Hà Nội","khép kín sạch sẽ, 2  chung 1 nhà vệ sinh. đã lắp sẵn nóng lạnh.+ có chỗ nấu ăn, chỗ phơi đồ và chỗ để xe- số người tối đa : 02 người ( ưu tiên người đi làm và ở 1 )- khu vực đông dân. an ninh trật tự.- giao thông đi lại thuận tiện, cách chợ 10m- nhà gần siêu thị media mart , siêu thị thành đô, gần nhiều trường đh như: đh thương mại , cđ múa việt nam , đh sân khấu điện ảnh hn, ...- gần nhà có chợ dân sinh thuận tiện trong sinh hoạt hàng ngày"
2153,10/2017,1600000,15.0,21.040459,105.766526,Nhatang,6.81,38.12,KKK,5,8,1,0,1,1,0,0,0,0,0,1,0,1,"255 Đường Hồ Tùng Mậu, Phường Phú Diễn, Huyện Từ Liêm, Hà Nội","mô tả chi tiết- nhà 10 tầng, có thang máy, không chung chủ, giờ giấc thoải mái, có hầm để được 4 xe máy.- mỗi tầng có 2 , chung 1 wc rộng-  15m2.- địa chỉ: số nhà 255 đường hồ tùng mậu, phường phú diễn quận bắc từ liêm, hà nội.- nhà cách điểm dừng xe bus 50m, bãi gửi xe cách nhà 100m_ có bảo vệ 24/24 trông xe.- giá thuê: 2 tr/ / tháng, có nóng lạnh. cọc 1 tr- giá thuê: 2,5 tr/ /tháng có điều hòa , nóng lạnh, giường, tủ quần- áo, cọc 1 tháng tiền nhà.- điện 4k, nước 100k. người.- internet ;60k/ người- dọn vệ sinh hàng tuần, hành lang, điện hành lang 30k/ người.- bảo dưỡng thang máy 50k/người . tháng.- đối diện siêu thị thành đô, cách chợ đầu mối 100m, cách trường thương mại 800m. cao đẳng múa 700m.còn  tầng 3,4,5,6,.7.8 mỗi tầng 1 .- liên hệ: 0986900684"
2077,11/2017,1600000,14.0,21.041371,105.764143,Nhatang,2.81,108.12,Khepkin,6,7,1,0,0,1,0,0,0,0,0,0,0,1,"322 Đường Hồ Tùng Mậu, Phường Phú Diễn, Huyện Từ Liêm, Hà Nội","khép kín sạch sẽ, 2  chung 1 nhà vệ sinh. đã lắp sẵn nóng lạnh.+ có chỗ nấu ăn, chỗ phơi đồ và chỗ để xe- số người tối đa : 02 người ( ưu tiên người đi làm và ở 1 )- khu vực đông dân. an ninh trật tự.- giao thông đi lại thuận tiện, cách chợ 10m- nhà gần siêu thị media mart , siêu thị thành đô, gần nhiều trường đh như: đh thương mại , cđ múa việt nam , đh sân khấu điện ảnh hn, ...- gần nhà có chợ dân sinh thuận tiện trong sinh hoạt hàng ngày"
1503,03/2019,1600000,15.0,21.042036,105.762742,Ccmn,3.51,59.55,Khepkin,6,5,0,0,0,0,0,0,0,0,0,0,0,0,"Số nhà 19, Ngõ 406, Đường Hồ Tùng Mậu, Phường Phú Diễn, Huyện Từ Liêm, Hà Nội","  chung cư mini  15m2 đến 40m2 khép kín. cách trường đại học thương mại 1,5km gần trường tài nguyên và môi trường 700m. khu vực xung quanh dân trí cao, an ninh tốt. liên hệ: anh khoa 0888165289"
3099,04/2016,1300000,17.0,21.041941,105.764966,Nhacap,1.7,60.12,Khepkin,3,7,0,0,0,0,0,0,0,1,0,0,0,0,"Số 46 ngách 304/23 Hồ Tùng Mậu, Huyện Từ Liêm, Hà Nội ",": 17 m² loại: , địa chỉ:  số 46 ngách 304/23 hồ tùng mậu  tỉnh, thành, quận:  quận bắc từ liêm đt b quỳnh 01646437 bốn tám sáugiá tiền :1,3 tr 2 , nhà cấp 4, công trình phụ bếp khép kín  17m2.cuối tháng này trả .sát ngõ siêu thị thành đôan ninh tốt, thoáng mát.ưu tiên không có xe máy."
1553,03/2019,1600000,16.0,21.037908,105.777146,Nhatang,2.3,84.35,Khepkin,4,6,1,0,0,0,0,0,0,0,0,0,1,0,"Số 7 hẻm 66/35/2, ngách 66/35, ngách 66 Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","tôi chính chủ   nhà tầng, hiện tôi còn hai :  thứ nhất 28m2, vệ sinh khép kín có giường và quạt trần, có ban công phơi quần áo ở tầng hai giá 2.600.000đ. thứ hai 16m2 vệ sinh khép kín ở tầng 3 giá 1.600.000đ. ở thoáng mát, sạch sẽ, xe cộ để tầng 1 có camera an ninh, không chung chủ,  vào ở được ngay."
273,01/2021,4500000,19.0,21.037004,105.778713,Nhatang,11.0,15.35,Khepkin,9,9,1,0,0,0,1,0,0,1,0,0,1,1,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","  ở ghép - homestay ở ngõ 26, đầu đường hồ tùng mậu, đi bộ đến các trường đại học thương mại, quốc gia, ngoại ngữ, sư phạm,...;  kg thể suất sắc hơn. nhà mới, không gian rộng sạch thoáng -  nào cũng có cửa sổ, ở văn minh, an ninh cực tốt- camera24/7.có  4 người/ph và  5 người khép kín cho nam và nữ; đã trang bị đủ tiện nghi (giường ga gối đệm, đh, mg, tủ lạnh, bếp từ, quạt ...) chỉ cần xách vali đến ở.giá1,5tr/ng/th bao mọi chi phí (điện, nước internet, v.sinh, ...)lh: 0975.871.648 - ms dung hà; 0386779267 - tuấn vũ(miễn qc, báo mạng)"
943,02/2020,4300000,40.0,21.0366399,105.778915,Ccmn,11.0,38.12,Khepkin,8,8,0,0,1,1,0,0,0,0,0,0,1,1,"50B Đường Hồ Tùng Mậu, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","  tại hồ tùng mậu, gần đh quốc gia, đh thương mại, học viện báo chí,… nếu ưng có thể chuyển tới ở luôn-   40m2, một  ngủ, một  khách (có thể tận dụng làm  ngủ), ban công thoáng mát, chỗ nấu ăn có máy hút mùi và kệ để bát, đồ dùng,… có sẵn bình nóng lạnh- chỗ để xe free, vệ sinh không mất phí, yên tĩnh, an ninh tốt, giờ giấc thoải mái, mỗi  đều có chìa khoá riêng- điện nước giá dân, nước sạch hn, nước: 25k/ m3, điện: 2k/ số, mùa hè  dùng điều hoà cả ngày chỉ mất 400k tiền điện-  phù hợp với ở nhóm 3- 4 người hoặc gia đình có con nhỏ"
