stt,thoigian,giaphong,dientich,vido,kinhdo,loai,drmd,kcdc,loaiwc,tiennghi,thuantien,giuongtu,banghe,nonglanh,dieuhoa,tulanh,maygiat,tivi,bep,gacxep,thangmay,bancong,chodexe,diachi,chitiet
100,02/2021,2800000,20.0,20.972737,105.834614,Nhatang,2.5,60.21,Khepkin,5,3,1,1,1,1,1,1,0,0,0,0,0,1,"số 27c ngách 63 ngõ 96 Đường Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội"," chính chủ   tầng 3 trong nhà nguyên căn 5 tầng.- nhà mới sạch đẹp, yên tĩnh,  có cửa sổ thoáng, riêng tư.  có đệm, tủ gỗ đựng quần áo, bàn học đều mới hết.- không chung chủ, giờ giấc thoải mái.- an ninh đảm bảo, chưa bao giờ xảy ra mất trộm gì.- đủ đồ: điều hòa, nóng lạnh, tủ lạnh, máy giặt tầng 5 và sân phơi rộng tầng 5.- có chỗ để xe tầng 1, nấu ăn tầng 1.- thanh toán 1 tháng 1 lần.- các bạn xem nhà trực tiếp sẽ rõ nhất. ảnh  tự chụp thật.- các bạn cần hỏi thêm thông tin gì cứ nhắn sms cho  nhé."
245,12/2020,2500000,18.0,21.029702,105.813972,Nhatang,3.3,60.78,Khepkin,6,4,0,0,1,0,0,0,0,1,0,0,0,1,"Sn 5 ngõ 477 Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","chính chủ  nguyễn chí thanh kim mã ngọc khánh chùa láng️ :20-25m2chính chủ không môi giơi, xem  miễn phí.+ khép kín đủ đồ: , nóng lạnh , gường , điều hoà, kệ bếp ...sạch sẽ, lịch sự, yên tĩnh, an ninh cao.+ ra vào cửa vân tay+ để xe tầng 1 free+ có chỗ nấu ăn, phơi đồ siêu to.+ điện 3.7, nước 80k/ng+ không chung chủ+ không gian thoáng đãng, yên tĩnh, trong lành+ nhận nhà ngay.+  đẹp, ngõ thoáng"
250,12/2020,3000000,30.0,21.032906,105.826623,Nhatang,2.2,74.75,Khepkin,5,3,0,0,1,0,0,0,0,0,0,0,0,0,"68 ngõ 82 Phố Kim Mã, Quận Ba Đình, Hà Nội","  (tầng 1) số nhà 68 ngõ 82 kim mã, ba đình, hn. -  30m2, khép kín, riêng biệt, có nóng lạnh, điều hoà, điện nước công tơ phụ - giá 3 triệu, miễn quảng cáo, miễn trung gian.liên hệ: cô yến 0356375996"
451,09/2020,3400000,25.0,21.032226,105.828682,Nhatang,8.5,2.0,Khepkin,7,5,1,0,0,1,0,1,0,1,0,0,0,0,"2b Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","  tro. 25mgía 3 triệu., internet 40/1 người, điện 3k/1 số.- nhà gần ngay mặt đường kim mã, gần khách sạn dawoo, thuận tiện đi lại- gio giấc tự do, thoải mái,an ninh tốt, nằm ở khu dân trí cao, và ngay sát chợ.-đã full đồ,gồm điều hòa, gường , tủ, máy giặt, bếp nấu nướng,chủ nhà: cô bích:0988186971"
3567,08/2019,2400000,26.0,21.031088,105.822471,Nhatang,2.5,27.0,Khepkin,5,3,0,0,1,1,0,0,0,0,0,0,1,0,"số 3 ngõ 251 Kim Mã, Ba Đình, Hà Nội","cho nữ thuê  trong nhà riêng ko chủ,  27m2, đầy đủ điều hòa nóng lạnh wifi, giờ giấc thoải mái.có ban công, khu dân trí an ninh cực tốt.lh: 0978933081"
3309,08/2019,2000000,18.0,21.030819,105.824355,Nhatang,2.2,76.01,Khepkin,6,5,0,0,1,0,0,0,0,1,0,0,0,0,"15 ngách 29 ngõ 169 Kim Mã, Ba Đình, Hà Nội"," có phòng khép kín tầng 1, có lối đi riêng (dt : 18m2 - ko tính 2 công trình phụ) +2 công trình phụ riêng biệt: nhà vệ sinh (có bình nóng lạnh,vòi hoa sen đầy đủ), nhà bếp (tách riêng với chủ nhà).điện nước đầy đủ. khu vực dân cư có dân trí caođịa chỉ: 15 ngách 29 ngõ 169, kim mã, ba đình, hà nộiđt liên hệ: cô hà 01683031016"
2778,06/2016,2000000,15.0,21.028764,105.808824,Nhatang,2.5,70.23,Khepkin,4,3,0,0,1,0,0,0,0,1,0,0,0,1,"số 28 ngách 16 ngõ 575 Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","mô tả· địa chỉ nhà: số 28 ngách 16 ngõ 575 kim mã – ba đình hà nội (gần đh gtvt)· nhà gồm 2 , mỗi  rộng 15m2, hiện còn 1  · bếp và nhà tắm riêng theo kiểu hộ ra đình· điện nước tính theo giá hộ gia đình, có bình nóng lạnh và sân để xe máy (để tối đa 4 cái và đã có 2 cái)· cổng riêng không liên quan tới chủ nhà, giờ giấc tự quản· nằm trong khu dân trí cao, nhà là nhà riêng không phải xóm trọ nên an ninh rất tốt· mạng cáp quang tốc độ cao chỉ cho 2 .· gần đại sứ quán nhật nên không bao giờ bị mất điện, mất nước và mất mạng· nhà gần chợ và 1 siêu thị mini đi vài bước là tới· rất gần công viên thủ lệ nên không khí trong lành và yên tĩnh, tiện cho việc rèn luyện thể dục thể thao như: chạy bộ, đạp vịt, câu cá…· giá : 2 triệu/, đóng tiền 3 tháng 1 lần. điện nước tính theo giá nhà nước thu vào hàng thángđiều kiện thuê · giới tính: nữ (tối đa 3 người)· không cho cặp đôi yêu nhau hoặc vợ chồng thuê· ngoan ngoãn, không tụ tập liên hoan quá đông người hoặc quá khuya· sạch sẽ và gọn gàng khi sinh sống· ưu tiên các bạn nữ là sinh viên các trường lân cận· biết và thích nấu ăn là 1 lợi thếliên hệ thuê · anh hoàng: 0964.598.236"
2778,06/2016,2300000,15.0,21.028764,105.808824,Ccmn,3.2,70.23,Khepkin,8,5,0,0,1,0,0,0,0,1,0,0,0,1,"số 28 ngách 16 ngõ 575 Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","mô tả· địa chỉ nhà: số 28 ngách 16 ngõ 575 kim mã – ba đình hà nội (gần đh gtvt)· nhà gồm 2 , mỗi  rộng 15m2, hiện còn 1  · bếp và nhà tắm riêng theo kiểu hộ ra đình· điện nước tính theo giá hộ gia đình, có bình nóng lạnh và sân để xe máy (để tối đa 4 cái và đã có 2 cái)· cổng riêng không liên quan tới chủ nhà, giờ giấc tự quản· nằm trong khu dân trí cao, nhà là nhà riêng không phải xóm trọ nên an ninh rất tốt· mạng cáp quang tốc độ cao chỉ cho 2 .· gần đại sứ quán nhật nên không bao giờ bị mất điện, mất nước và mất mạng· nhà gần chợ và 1 siêu thị mini đi vài bước là tới· rất gần công viên thủ lệ nên không khí trong lành và yên tĩnh, tiện cho việc rèn luyện thể dục thể thao như: chạy bộ, đạp vịt, câu cá…· giá : 2 triệu/, đóng tiền 3 tháng 1 lần. điện nước tính theo giá nhà nước thu vào hàng thángđiều kiện thuê · giới tính: nữ (tối đa 3 người)· không cho cặp đôi yêu nhau hoặc vợ chồng thuê· ngoan ngoãn, không tụ tập liên hoan quá đông người hoặc quá khuya· sạch sẽ và gọn gàng khi sinh sống· ưu tiên các bạn nữ là sinh viên các trường lân cận· biết và thích nấu ăn là 1 lợi thếliên hệ thuê · anh hoàng: 0964.598.236"
2778,06/2016,1600000,15.0,21.028764,105.808824,Nhacap,2.5,70.23,Khepkin,3,3,0,0,1,0,0,0,0,1,0,0,0,1,"số 28 ngách 16 ngõ 575 Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","mô tả· địa chỉ nhà: số 28 ngách 16 ngõ 575 kim mã – ba đình hà nội (gần đh gtvt)· nhà gồm 2 , mỗi  rộng 15m2, hiện còn 1  · bếp và nhà tắm riêng theo kiểu hộ ra đình· điện nước tính theo giá hộ gia đình, có bình nóng lạnh và sân để xe máy (để tối đa 4 cái và đã có 2 cái)· cổng riêng không liên quan tới chủ nhà, giờ giấc tự quản· nằm trong khu dân trí cao, nhà là nhà riêng không phải xóm trọ nên an ninh rất tốt· mạng cáp quang tốc độ cao chỉ cho 2 .· gần đại sứ quán nhật nên không bao giờ bị mất điện, mất nước và mất mạng· nhà gần chợ và 1 siêu thị mini đi vài bước là tới· rất gần công viên thủ lệ nên không khí trong lành và yên tĩnh, tiện cho việc rèn luyện thể dục thể thao như: chạy bộ, đạp vịt, câu cá…· giá : 2 triệu/, đóng tiền 3 tháng 1 lần. điện nước tính theo giá nhà nước thu vào hàng thángđiều kiện thuê · giới tính: nữ (tối đa 3 người)· không cho cặp đôi yêu nhau hoặc vợ chồng thuê· ngoan ngoãn, không tụ tập liên hoan quá đông người hoặc quá khuya· sạch sẽ và gọn gàng khi sinh sống· ưu tiên các bạn nữ là sinh viên các trường lân cận· biết và thích nấu ăn là 1 lợi thếliên hệ thuê · anh hoàng: 0964.598.236"
2184,05/2017,2400000,20.0,21.032424,105.820315,Nhatang,3.2,115.08,Khepkin,5,6,0,0,1,0,0,0,0,0,0,0,0,1,"294/2 Kim Mã, Quận Ba Đình, Hà Nội","còn 1  trống tại tầng 2 trong toà nhà  5 tầng , giá 2,4 tr  20m2 có cửa sổ thoáng đãng , khép kín , điều hoà , nóng lạnh, internet ,... bảo vệ 24/24 , để xe tầng 1ưu tiên người thuê là nữ , thanh toán linh động 1 tháng 1liên hệ : a thắng 0904160189đc: 18 ngõ 6 vạn phúc , kim mã , ba đình, hà nội ( đi từ ngõ 294/2 kim mã vào sau đại sứ quán thuỵ điển )"
1729,08/2018,3000000,30.0,21.030793,105.824109,Nhatang,2.3,90.5,Khepkin,4,4,0,0,0,1,0,0,0,0,0,0,0,0,"sn 35 ngõ 173 Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","  tầng 5: 30m2vệ sinh khép kín đủ tiện nghicó điều hòacó giếng trời, chỗ phơi quần áogần chợ, gần bế xe busliên hệ: hằng 0904223784không qua trung gian"
1240,11/2019,4000000,28.0,21.031745,105.823838,Ccmn,9.0,2.0,Khepkin,9,6,1,0,1,1,1,1,0,1,0,1,1,1,"sn 244 Phố Kim Mã, Phường Liễu Giai, Quận Ba Đình, Hà Nội"," căn hộ chung cư mini nằm trong khu 1000m2 cầu thang máy: kim mã_đào tấn,  28 m2, 1  ở và 1  bếp, tủ bếp, vệ sinh khép kín, có ban công phơi đồ, tiện nghi đầy đủ (điều hòa,nóng lạnh,giường tủ,máy giặt,tủ lạnh…vv ). tầng 1 để xe rộng rãi, thoải mái, khu an ninh tốt,dân trí cao, đi khóa, về mở: 24/24 , miễn phí gửi xe, cap, net, phù hợp hộ gia đình, người đi làm, sinh viên ở. giá:4 triệu/tháng. liên hệ: 0915821616. cảm ơn các bạn đã đọc tin."
1795,06/2018,3500000,35.0,21.033602,105.818236,Ccmn,3.5,47.42,Khepkin,6,6,0,0,1,1,0,0,0,1,0,1,0,0,"6d2b Đường vạn phúc , Quận Ba Đình, Hà Nội"," căn hộ chung cư mini kim mã_vạn phúc, 35m, có bếp bồn rửa, vệ sinh khép kín, cầu thang máy, đã có điều hòa và nóng lạnh.gần các đại sứ quán, trường tiểu học kim đồng, trung học cơ sở giảng võ. quá thuận tiện về giao thông, trung tâm ba đình, trước nhà 2 ô tô tránh nhau.liên hệ 0915821616_01642152186. cảm ơn các bạn đã đọc tin."
2219,06/2017,1000000,12.0,21.028451,105.808233,Nhatang,4.5,75.2,KKK,4,7,0,0,0,0,0,0,0,0,0,0,0,1,Số 7 ngõ 629 Kim Mã nghách 27,"chính chủ cần   tại kim mã, nhà 45m2 x 4 tầng, hiện còn trống 1  tầng 3: 12m2,vệ sinh không khép kín, 3  chung 1 wc: số 7 ngõ 629/27 kim mã, nằm tại  đẹp nhất hà nội, ngõ rộng 5m, ô tô đỗ cửa, gần hồ thủ lệ, hồ ngọc khánh, trường, chợ…ngõ rộng thông 2 đầu la thành và kim mã, giao thông thuận tiện đi làm không lo tắc đườnggiá thuê  không thể hợp lý hơn: chỉ 1 triệu/thángcông năng: thích hợp để ở, ưu tiên cho nữ thuêliên hệ ngay để xem nhà: 0974 707 220"
2419,10/2016,3500000,25.0,21.03125,105.825735,Nhatang,3.5,47.25,Khepkin,6,5,1,0,1,1,0,0,0,0,0,1,0,0,"Ngõ 95 Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","có nhiều   tại nhà riêng ngõ 95 kim mã, nhà gần trung tâm tiếng nhật núi trúc, học viện âm nhạc quốc gia,  khép kín có đầy đủ giường, tủ, điều hòa, nóng lạnh.nhà 5 tầng có thang máy lên các tầng.giá  từ 6-7tr. đóng tiền 3 tháng cọc 1 tháng. wifi miễn phí.miễn phí 100 số điện đầu tiên. có giảm cho người thuê lâu dài.liên hệ 0963 148 685."
817,05/2020,3200000,39.0,21.036482,105.810818,Nhatang,2.8,30.4,Khepkin,5,3,1,0,1,0,0,0,0,0,0,0,0,0,"8 ngõ 166 Phố Kim Mã Thượng, Phường Kim Mã, Quận Ba Đình, Hà Nội","chính chủ  nhà, thuê  tại ngõ 166 kim mã , ba đình , hà nội- nhà mới xây, sàn gỗ , vệ sinh khép kín, sạch đẹp, đầy đủ nóng lạnh, điều hoà, giường...  39m2 /1 tầng, gồm 5 tầng. khu an ninh tốt, trung tâm gần nhà hát chèo việt nam-  tầng 4 giá 3.2tr/ tháng- điện nước tính theo công tơ, không ở cùng chủ.- ngõ vào 2 xe máy tránh nhau thoải mái,- tìm người thuê là sinh viên, người đi làm, ưu tiên các bạn nữ sạch sẽ, gọn gàng, ( người hà nội, bắc ninh.. )- không tiếp môi giới.liên hệ cô tâm: sdt 0369021802"
701,08/2020,2500000,25.0,21.030796,105.822506,Nhatang,2.2,30.43,Khepkin,4,5,0,0,0,0,0,0,0,0,0,0,0,0,"251 Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","  25m2. phố kim mã. có cho thuê phòng khép kin nhà cách mặt đường 30m. nhà sạch, đẹp, nội thất cao cấp. có điều hoà, wifi và lan can thoáng"
1369,05/2019,1700000,10.0,21.03264,105.825346,Nhacap,2.5,80.31,KKK,6,5,0,0,0,0,0,0,0,0,0,0,0,0,"số 12B ngõ 166 ngách 82/122 , Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","  với đầy đủ tiện nghi , sạch sẽ thoáng mát. không gian sống riêng nhà vệ sinh riêng biệt không khép kín liên hệ : 0358870822 "
2731,07/2016,2200000,18.0,21.032663,105.825294,Nhatang,2.3,60.24,Khepkin,4,4,0,0,1,0,0,0,0,1,0,0,0,1,"Số nhà 5, ngách 82/186, ngõ 192 Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội"," 01 ::18 m²địa chỉ:số nhà 5, ngõ 192 kim mã, ba đình, hà nội1. đầy đủ tiện nghi: nóng lạnh, wifi, bếp nấu ăn, vệ sinh khép kín. hầm để xe riêng.(đính kèm ảnh)2. gần chợ. thuận tiện đi lại. điện nước riêng. sạch sẽ, không gian thoáng mát, an ninh tốt. chủ động thời gian giờ giấc, chìa khóa riêng.3. thích hợp cho người đi làm, hộ gia đình.4. giá : 2.200.000 đồng điện: 3k/ số nước: 50k/người/thángai quan tâm vui lòng liên hệ: mr. hung: 0943 296929 hoặc ms. lanh: 0916 440 586"
3026,05/2016,1700000,12.0,21.030999,105.822555,Nhatang,3.56,10.43,Khepkin,3,7,0,0,1,0,0,0,0,0,0,0,1,0,"Số 7 Ngõ 251 Kim Mã, Quận Ba Đình","  ( chỉ cho nữ thuê): 12m2 - sạch sẽ, thoáng mát -có ban công, của sổ thoáng mát - công trình phụ khép kín, điện nước, truyền hình cáp, wifi, nóng lạnh đầy đủ - nhà trong ngõ, yên tĩnh, an ninh tốt thích hợp cho người đi làm - không qua trung giangiá: 1.700.000 đồng/ thángđịa chỉ: số 7 ngõ 251 kim mãđt: 01252.320.426"
3260,08/2019,1700000,16.0,21.032003,105.825041,Nhatang,3.12,9.72,Khepkin,3,7,0,0,1,0,0,0,0,0,0,0,1,0,"Ngõ 192 phố Kim Mã, quận Ba Đình, Hà Nội","địa chỉ: ngõ 192 phố kim mã, quận ba đình, hà nội.liên hệ: 0941770184 chị vân. miễn trung gian.nhà còn mới, đang còn 3  ở tầng 2, tầng 4. nhà 6 tầng.nhà gần bến xe bus, gần chợ.wc khép kín, vòi hoa sen đầy đủ, có lắp sẵn internet và truyền hình cáp.  to có cả nóng lạnh.có ban công phơi quần áo, có giếng trời thoáng mát. tầng thượng có 1 sân phơi có mái che và hóng mát.nằm ở  trung tâm, nên điều kiện điện nước đầy đủ. khu vực dân cư có dân trí cao.điện nước có công tơ và đồng hồ riêng, có bảo vệ trông xe.dt : 16m2 - 22m2 - 29m2.giá tiền: 1,7tr - 2,3tr - 3tr/tháng"
1306,07/2019,1400000,30.0,21.032882,105.825584,Nhatang,2.87,111.1,Khepkin,7,3,1,1,1,1,0,1,0,1,0,0,1,1,"Số 9, ngách 82/122 ngõ 166 Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","bạn đang cần hòa để chống chọi với cái nóng gay gắt giữa mùa hè hà nội, hay nỗi ám ảnh khi phải tắm, giặt quần áo vào mùa đông lạnh giá? nhưng điều quan trọng không kém là chúng không “ngốn” quá nhiều điện và địa điểm phải “tiện đường công tác” với các trường đại học và trung tâm giải trí?vậy thì còn tìm đâu xa nữa* dream house số 7: số 9, ngách 82/122 ngõ 166 kim mã,ba đình số 9, ngách 82chính là nơi bạn đang tìm kiếm: là 1 trong 12 cơ sở thuộc dsl dream house. dh 07 được xây dựng theo mô hình co-living chia sẻ không gian sống sẽ mang lại cho bạn cảm giác khác biệt hơn rất nhiều so mới mô hình homestay hay thuê trọ bình thường, đặc biệt thích hợp với các bạn trẻ có lối sống tích cực và hòa đồng!+ không gian khép kín, không chung chủ, nhà vệ sinh riêng,  sinh hoạt chung, bếp nấu ăn riêng, khu vực gửi xe có camera, ban công phơi đồ.+ đầy đủ nội thất: điều hòa, nóng lạnh, máy giặt, giường, tủ cá nhân, bàn học... ( chỉ việc xách balo tới thôi nhé)+ điện nước giá dân, thời gian tự do, không gian nhà sạch sẽ, thoải mái.+ thuận tiện đi lại, gần các trường đại học lớn và địa điểm nổi tiếng⇒ ngoài ra còn có các hoạt động ngoại khóa: clb tiếng anh, rèn luyện kỹ năng mềm, khóa tu, thiện nguyện… được tổ chức free!✨đặc biệt khi vào ở hệ thống của chúng , các bạn sẽ trải qua 1 bài phỏng vấn về bản thân. không còn nỗi lo ở với người lạ nữa nhé!yêu cầu✅tuổi 18-28✅có ý thức giữ vệ sinh chung✅có thái độ sống tích cực và mong muốn thay đổi, phát triển bản thân!các bạn ib, cmt hoặc gọihotline: 0336844298 để trao đổi chi tiết nhé"
619,07/2020,5000000,40.0,21.0358611,105.8135088,Nhatang,5.89,98.62,Khepkin,4,6,0,0,1,0,0,0,0,0,0,0,0,0,"35 Phố Kim Mã Thượng, Phường Liễu Giai, Quận Ba Đình, Hà Nội","* chính chủ (miễn trung gian)  nhà:- căn hộ tầng 4 khu tập thể khxh ngõ 35 kim mã thượng, liễu giai, ba đình, hn- dt 40m2, 2 , wc khép kín có nóng lạnh. điện nc theo giá nhà nc. (không cho sinh viên, học sinh thuê)- giá: 5 triệu/ tháng- lh a hưng: 0982226691 c hà: 0835525519"
1193,11/2019,2800000,22.0,21.031102,105.824168,Nhatang,4.21,20.02,Khepkin,6,4,0,0,1,0,0,1,0,0,0,0,0,1,"Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",   ngõ 169 số nhà 08 kim mã ba đình không chung chủgiờ giấc tự do để xe miễn phí tầng 1 chính chủ không qua môi giớiđầy đủ tiện nghi. vệ sinh khép kín. máy giặt. điều hoà. nóng lạnh.giá từ 2.600k- 2.800k/1 tháng. đóng 3 cọc 1 tháng  22 - 25m2 điện 3.800k/1 số nước 100k/1 người nét 100k/ giao thông thuận tiện đi lại. mặt ngõ rộng. cách trục đường chính 20m. liên hệ trực tiếp0973389091 hoặc0962672106
